model_id,size,params_log,country_ref,MAE,RMSE,L2,L1,L_inf,Cosine,CosineDist,Pearson_r,Spearman_rho,R2_from_Pearson,Canberra,BrayCurtis,Bias
google_gemma-3-27b-it,XL,10.431363764158988,USA,13.704915692892513,15.278998372312811,37.42574979298111,82.2294941573551,25.55395683453237,0.9910550979624717,0.00894490203752829,0.7234385449939718,0.6571428571428573,0.5233633283829949,0.8637736585120355,0.14432037691341054,-13.704915692892518
