model_id,size,params_log,country_ref,Delta_Power_Distance,AbsDelta_Power_Distance,Zerr_Power_Distance,Delta_Individualism,AbsDelta_Individualism,Zerr_Individualism,Delta_Masculinity,AbsDelta_Masculinity,Zerr_Masculinity,Delta_Uncertainty_Avoidance,AbsDelta_Uncertainty_Avoidance,Zerr_Uncertainty_Avoidance,Delta_Long_Term_Orientation,AbsDelta_Long_Term_Orientation,Zerr_Long_Term_Orientation,Delta_Indulgence,AbsDelta_Indulgence,Zerr_Indulgence
Qwen_Qwen3-32B,XL,10.505149978319906,China,-44.166666666666664,44.166666666666664,-0.44166666666666665,9.588383838383841,9.588383838383841,0.0958838383838384,-8.643678160919542,8.643678160919542,-0.08643678160919542,9.752252252252255,9.752252252252255,0.09752252252252255,-39.70685579196218,39.70685579196218,-0.39706855791962176,15.86810551558753,15.86810551558753,0.1586810551558753
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,-42.55555555555556,42.55555555555556,-0.4255555555555556,12.050505050505052,12.050505050505052,0.12050505050505052,-8.586206896551722,8.586206896551722,-0.08586206896551722,9.189189189189186,9.189189189189186,0.09189189189189186,-43.43026004728132,43.43026004728132,-0.4343026004728132,15.02877697841727,15.02877697841727,0.1502877697841727
mistralai_Mistral-7B-Instruct-v0.3,M,9.845098040014255,Europe-France,-40.16666666666667,40.16666666666667,-0.4016666666666667,-32.775252525252526,32.775252525252526,-0.32775252525252524,2.747126436781606,2.747126436781606,0.02747126436781606,-49.119369369369366,49.119369369369366,-0.49119369369369364,-33.817966903073284,33.817966903073284,-0.3381796690307328,-21.80095923261391,21.80095923261391,-0.2180095923261391
google_gemma-3-27b-it,XL,10.431363764158988,USA,-8.333333333333332,8.333333333333332,-0.08333333333333331,-14.987373737373737,14.987373737373737,-0.14987373737373738,-8.839080459770116,8.839080459770116,-0.08839080459770116,-6.135135135135137,6.135135135135137,-0.06135135135135137,-18.3806146572104,18.3806146572104,-0.183806146572104,-25.55395683453237,25.55395683453237,-0.2555395683453237
