model_id,size,params_log,country_ref,MAE,RMSE,L2,L1,L_inf,Cosine,CosineDist,Pearson_r,Spearman_rho,R2_from_Pearson,Canberra,BrayCurtis,Bias
google_gemma-3-27b-it,XL,10.431363764158988,USA,13.799172358682561,15.3170314801479,37.51891150050932,82.79503415209538,25.55395683453237,0.9913881427604299,0.008611857239570142,0.7329440861275555,0.7714285714285715,0.5372070333893575,0.8704303882659593,0.14545732929220226,-13.799172358682563
